id,post/keyword,comment/tweet,username,like count,replied to,reply count,2nd level comment/ reply,time created,majority_sent,majority_sarc,lang_id
31670,"Kejadian puting beliung yg membawa angin kuat di Taman Bagan Kurnia, Kuala Lukut, Negeri Sembilan kira-kira 10.30 pagi tadi. #BeritaDiTikTok Publish: 29-9-2021",bahasa L ke ??,am_fiq,2,izharfazli,---,Yes,29/9/2021,neutral,notsarc,my
31671,"Kejadian puting beliung yg membawa angin kuat di Taman Bagan Kurnia, Kuala Lukut, Negeri Sembilan kira-kira 10.30 pagi tadi. #BeritaDiTikTok Publish: 29-9-2021",allah typo banyak,oriental_nayomi,0,izharfazli,---,Yes,30/9/2021,neutral,notsarc,my
31672,"Kejadian puting beliung yg membawa angin kuat di Taman Bagan Kurnia, Kuala Lukut, Negeri Sembilan kira-kira 10.30 pagi tadi. #BeritaDiTikTok Publish: 29-9-2021","betul.. innshaallah.. pernah buat.. masatu kena waktu darjah 6.. berpusing kawan dibuatnya, terus iqomat dkt situ terus reda..",nurulfatinabdmajid,24,izharfazli,---,Yes,29/9/2021,positive,notsarc,my
31673,"Kejadian puting beliung yg membawa angin kuat di Taman Bagan Kurnia, Kuala Lukut, Negeri Sembilan kira-kira 10.30 pagi tadi. #BeritaDiTikTok Publish: 29-9-2021",time jdi kt umah aku pon mak aku yg azan??,knuckhead98,1,izharfazli,---,Yes,29/9/2021,neutral,notsarc,cm
31674,"Kejadian puting beliung yg membawa angin kuat di Taman Bagan Kurnia, Kuala Lukut, Negeri Sembilan kira-kira 10.30 pagi tadi. #BeritaDiTikTok Publish: 29-9-2021",ayah saya haritu azan terus berhenti ????????,damiaahesmes,1,izharfazli,---,Yes,29/9/2021,positive,notsarc,my
31675,"Kejadian puting beliung yg membawa angin kuat di Taman Bagan Kurnia, Kuala Lukut, Negeri Sembilan kira-kira 10.30 pagi tadi. #BeritaDiTikTok Publish: 29-9-2021",bijak nau cctv,hana_lah0,1,izharfazli,---,Yes,29/9/2021,neutral,notsarc,cm
31676,puting beliung taman tasik damai ipoh perak. moga dipermudahkan urusan semua yang terbabit. Publish: 30-1-2022,"contact family atau member2 korang kat sana, tanya diorg ok ke tak",azmannaim44mantra,1695,---,19,No,30/1/2022,positive,notsarc,cm
31677,puting beliung taman tasik damai ipoh perak. moga dipermudahkan urusan semua yang terbabit. Publish: 30-1-2022,aku perak tapi daerah lain,yukizc,7,azmannaim44mantra,---,Yes,30/1/2022,neutral,notsarc,my
31678,puting beliung taman tasik damai ipoh perak. moga dipermudahkan urusan semua yang terbabit. Publish: 30-1-2022,"saye kat taman sebelah je, pelik jugak, area situ je ade",nuimmas,5,azmannaim44mantra,---,Yes,30/1/2022,neutral,notsarc,my
31679,Perkukuh kawalan biosekuriti makanan. #myDOA #biosekuritidoa #sekuritimakanan #fyp #trending #viral #viraktiktok #tiktokviral #fyp? #sahabatbosskay #ConV Publish: 1w ago,terbaik laa..Salam dari staff biosekuriti tumbuhan kelantan,eone9128,0,---,0,No,1w ago ,positive,notsarc,my
31680,Perkukuh kawalan biosekuriti makanan. #myDOA #biosekuritidoa #sekuritimakanan #fyp #trending #viral #viraktiktok #tiktokviral #fyp? #sahabatbosskay #ConV Publish: 1w ago,Kawal ketat cili import.??,vaksinasi77,0,---,0,No,1w ago ,positive,notsarc,my
31681,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,Saya tak yakin kerajaan mampu menghapuskan orang tengah,rajaemel,6,---,0,No,23/7/2022,negative,notsarc,my
31682,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,ye latu...orng tengh Pon orng Dlm kerajaan juga,luq1ee777,0,---,0,No,5/8/2022,negative,notsarc,my
31683,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,MAHA kan dah lama ada.. X akan terhapus punya org tengah...,danial_hafizi07,2,---,0,No,23/7/2022,negative,notsarc,my
31684,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,jabatan pertanian gagal mewujudkan peluang untk rakyat...bljr dr Thailand...,kudahitam_08,1,---,0,No,23/7/2022,negative,notsarc,my
31685,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,Tak sabarnya! ????,doanismilan,0,---,0,No,23/7/2022,positive,notsarc,my
31686,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,"abis la sesak kilang""??.",n0t_my.nam3,0,---,0,No,23/7/2022,negative,notsarc,my
31687,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,orang tengah pandai jual harga tinggi,yat_daim,0,---,0,No,23/7/2022,negative,notsarc,my
31688,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,"adakah MAHA menganjurkan program utk rakyat Sabah ?
terima kasih",sabahravi,0,---,0,No,23/7/2022,positive,notsarc,my
31689,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,ni yg d tnggu2,bagio0077,0,---,0,No,2/9/2022,positive,notsarc,my
31690,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,Orang tengah amat penting dalam dunia business.Angan angan orang gila jika ada niat menghapus orang tengah.,noorhash7,1,---,0,No,25/7/2022,negative,notsarc,my
31691,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,dah lAma brunri bukacerita??????,pergijauhkau,0,---,0,No,23/7/2022,negative,notsarc,my
31692,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,dah lama dah nk hapus orang tgh saya sendiri pernah buat tp kena gam xsemua suport,panglima2831990,1,---,0,No,23/7/2022,negative,notsarc,my
31693,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,peruncit pun boleh jadi orang tengah..siapa saja yg berminat boleh jadi org tengah. tanpa orang tengah petani sakit kepala,petanigatagata,0,---,0,No,26/8/2022,positive,notsarc,my
31694,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,Cuba fikir petani nak jual 100 kilo sawi. Sape nak beli. Ini mentri Maha Sohai. Pengguna beli 1-2 kilo je utk makan. Klo dgr dia mati petani nti,simonxant,0,---,0,No,23/7/2022,negative,sarc,my
31695,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,berapa lama dah.benda yg sama..tak jugak hapus2,shafiriabdulkarim,1,---,0,No,23/7/2022,negative,notsarc,my
31696,#MAHA2022 platform hapuskan orang tengah sektor pertanian. #myDOA #trending #tiktokviral #pertanian #tiktokmalaysia #viraltiktok #agriculture #SekuritiMakanan #Petani #lamanflorikultur Publish: 23-7-2022,"sebab tu kerajaan kena bantu pertani penternak, nak hapuskan org tengah, tapi taknak tlong bantu pasarkan hasil diorang,",user8325934904340,0,---,0,No,23/7/2022,negative,notsarc,my
31697,Hidupkan semula Rancangan Buku Hijau. Daulat Tuanku #sultanperak #sultannazrinmuizzuddinshah #sekuritimakanan #bukuhijau #foryou Publish: 31-7-2022,Ampun tuanku.. Menteri2 skg tak peduli rakyat terpaksa dgn harga yg mahal kerana dlm keadaan skg menteri2 yb2 naik gaji.,user7000397527634,18,---,1,No,31/7/2022,negative,notsarc,my
31698,Hidupkan semula Rancangan Buku Hijau. Daulat Tuanku #sultanperak #sultannazrinmuizzuddinshah #sekuritimakanan #bukuhijau #foryou Publish: 31-7-2022,"Maaf
Pertanian wajib dimajukan..",marianibujang791,15,---,0,No,31/7/2022,positive,notsarc,my
31699,Hidupkan semula Rancangan Buku Hijau. Daulat Tuanku #sultanperak #sultannazrinmuizzuddinshah #sekuritimakanan #bukuhijau #foryou Publish: 31-7-2022,terbaik tuanku... ampun tuanku..,shemfishem,0,---,0,No,1/8/2022,positive,notsarc,my
31700,Hidupkan semula Rancangan Buku Hijau. Daulat Tuanku #sultanperak #sultannazrinmuizzuddinshah #sekuritimakanan #bukuhijau #foryou Publish: 31-7-2022,"Daulat Tuanku??????
Benar
pemimpin asyik berebut jawatan ,
Allah dah beri petunjuk semoga kerajaan sedar dan belajar dari kisah Nabi Allah Yusuf as..",kaknahradzi,4,---,0,No,31/7/2022,positive,sarc,my
31701,Hidupkan semula Rancangan Buku Hijau. Daulat Tuanku #sultanperak #sultannazrinmuizzuddinshah #sekuritimakanan #bukuhijau #foryou Publish: 31-7-2022,"Ini baru betul sebagai pemimpin negara, yg lain bunyi pun tidak",yuniyussyuss,2,---,0,No,1/8/2022,positive,sarc,my
31702,Ucapan YAB Menteri Besar Perak semasa program Pelancaran Pelan Tindakan Sekuriti Makanan Negeri Perak. #PerakSejahtera2030 #Fyp #OurFoodOurFuture #BossAyamKampung #HalalFood #AgropreneurMuda #AyamKampung #CapCut Publish: 5-9-2022,Alhamdulillah Dan Tahniah,mkhairulanwar89,1,---,0,No,6/9/2022,positive,notsarc,my
31703,Ucapan YAB Menteri Besar Perak semasa program Pelancaran Pelan Tindakan Sekuriti Makanan Negeri Perak. #PerakSejahtera2030 #Fyp #OurFoodOurFuture #BossAyamKampung #HalalFood #AgropreneurMuda #AyamKampung #CapCut Publish: 5-9-2022,so great....Alhamdulillah,zzamriegkzamrie,1,---,0,No,6/9/2022,positive,notsarc,en
31704,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",kerajaan sekarang lemah untuk mengawal kenaikan harga barang di malaysia...,mohdnazri6162,37,---,0,No,21/6/2022,negative,notsarc,my
31705,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",terbaikkk YB Nurul izzah..,chor_joe3036,34,---,0,No,21/6/2022,positive,notsarc,my
31706,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",dh tukar sst knp x turun harga brg,asnizanahmad20,22,---,12,No,21/6/2022,negative,notsarc,my
31707,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",tu waktu cukai dimansuhakn??,hanatajimake,0,asnizanahmad20,---,Yes,21/6/2022,neutral,notsarc,my
31708,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",Belajar dulu supply n demand,abusufian_89,2,asnizanahmad20,---,Yes,21/6/2022,positive,notsarc,cm
31709,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022","sape² naik,sama je tujuan dia,tak lain tak bkn,KUASA",morningpalace1,0,asnizanahmad20,---,Yes,21/6/2022,negative,notsarc,my
31710,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022","SY ULAANNGGGG.. HARI NI PH MENANG, ESOK HARGA MYK TURUUUNNNN... ????????????",aqdan11,0,asnizanahmad20,---,Yes,21/6/2022,negative,sarc,my
31711,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",tulah psl ...gst takde pon harga barang mahal gakkk...,norliibrahim7,1,asnizanahmad20,---,Yes,21/6/2022,negative,notsarc,my
31712,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022","zaman bn memang barang naik..zaman PH ayam, minyak masak semua murah, peniaga semua seronok..alhamdulillah",bando191995,1,asnizanahmad20,---,Yes,21/6/2022,positive,notsarc,my
31713,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",dh turun la.ringgit dah naik.sejuta perkerja dh dapat..grab Rosmah punya pun dah di tutup .banyak dah dapat PH bagi abang je lupa??????,makrifat10,1,asnizanahmad20,---,Yes,4/9/2022,positive,sarc,my
31714,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",SYA ULANGG.MCAI CKP BN MENANG RKYT SENANG.SKRG BN MENANG RKYT JAHANAM.BN 8BLN PERINTAH LGI TERUK HANCING KOS BERAK KENCING PUN NAIK..KUBURKN BN!!,javg2022,0,asnizanahmad20,---,Yes,21/6/2022,negative,notsarc,my
31715,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",SY ULAANNNGGGG...BN 8 BULAN PERINTAH KOS BERAK KOS KENCING KAT TANDAS AWAM PUN NAIK....HANCUS RAKYAT????????KUBURKN BARANG NAIK(BN),javg2022,1,asnizanahmad20,---,Yes,21/6/2022,negative,notsarc,my
31716,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022","semoga DSAI dan keluarga di mudahkan segala urusan dan ni berikejayaan..sihat selalu.
kita hapuskan kroni yg kuat rasuah dlm Malaysia kita.",putihhambaallah,21,---,1,No,21/6/2022,positive,notsarc,my
31717,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",Dah sampai masa kita produce sendiri.. hmmm,aziziwildandaman,11,---,1,No,21/6/2022,positive,sarc,my
31718,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",sy sokong yb dlm hal berkaitan security makanan.....tubuhkan badan yg menjaga/menyelia/plan/sedia teknologi/bangunkn tanah2 terbiar,watakkehidupan,6,---,0,No,21/6/2022,positive,notsarc,cm
31719,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022","All the best for u, kami support mana2 pihak yg menjg kebajikan rakyat, god bless u??????",bavanigarments,5,---,0,No,21/6/2022,positive,notsarc,cm
31720,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",Terbaik yb... Semoga success,ridersolo5529,5,---,0,No,21/6/2022,positive,notsarc,cm
31721,"Laburlah dalam penternak dan petani kita - supaya terjamin periuk nasi mereka, pinggan nasi kita, dan juga negara. #fyp #sekuritimakanan #penternak Publish: 21-6-2022",harap YB blh upload video ini di semua platform untuk liputan lebih besar,adamsmith6476,2,---,0,No,21/6/2022,positive,notsarc,my
31722,"Again tanah runtuh genting highland??????, kami stay atas ni berdebar je takut, ya allah?? #fyp Publish: 22-12-2021","aku rasa kondisi humiditi spektrum tanah dah berubah,",ketapang_inn,1,---,0,No,24/12/2021,neutral,notsarc,my
31723,"Again tanah runtuh genting highland??????, kami stay atas ni berdebar je takut, ya allah?? #fyp Publish: 22-12-2021",knp tk boleh ambik vidio ya kk,djcitra210177,1,---,3,No,23/12/2021,neutral,notsarc,my
31724,"Again tanah runtuh genting highland??????, kami stay atas ni berdebar je takut, ya allah?? #fyp Publish: 22-12-2021",Dah bukak kk,amylyana__,0,djcitra210177,---,Yes,23/12/2021,neutral,notsarc,my
31725,"Again tanah runtuh genting highland??????, kami stay atas ni berdebar je takut, ya allah?? #fyp Publish: 22-12-2021",Tak boleh ke? Kak turun naik boleh je ambil??,amylyana__,0,djcitra210177,---,Yes,23/12/2021,neutral,notsarc,my
31726,"Again tanah runtuh genting highland??????, kami stay atas ni berdebar je takut, ya allah?? #fyp Publish: 22-12-2021",maksud nax download in tk boleh hihi,djcitra210177,0,djcitra210177,---,Yes,23/12/2021,neutral,notsarc,cm
31727,"Again tanah runtuh genting highland??????, kami stay atas ni berdebar je takut, ya allah?? #fyp Publish: 22-12-2021",alhamdulillah dah tak kerja sini,rwgasyrafmie,1,---,0,No,23/12/2021,positive,notsarc,my
31728,"Again tanah runtuh genting highland??????, kami stay atas ni berdebar je takut, ya allah?? #fyp Publish: 22-12-2021",smoga yg baik2,bernama1122,1,---,0,No,23/12/2021,positive,notsarc,my
31729,"Again tanah runtuh genting highland??????, kami stay atas ni berdebar je takut, ya allah?? #fyp Publish: 22-12-2021",depan petron gohtong jaya ni. dulu sy duduk blkg tu je genting permai resort. musim hujan mmg bahaya kwsn tu. hati²...,pelik.bin.ajaib,1,---,0,No,24/12/2021,#N/A,notsarc,my
31730,"Again tanah runtuh genting highland??????, kami stay atas ni berdebar je takut, ya allah?? #fyp Publish: 22-12-2021",Hrp x jd hghlnd tower lah,annak_merdekaa,1,---,1,No,23/12/2021,positive,notsarc,my
31731,"Again tanah runtuh genting highland??????, kami stay atas ni berdebar je takut, ya allah?? #fyp Publish: 22-12-2021",Jangan la begitu?? sepanjang jaln ade tanah runtuh ni,amylyana__,0,annak_merdekaa,---,Yes,23/12/2021,neutral,notsarc,my
31732,Tanah Runtuh dekat Highway Karak ke Bentong (19/12/21) #banjir2021 #banjirpahang2021 #bentong #karak #LPT #qiyasaad Publish: 19-12-2021,Nasib 17 mlm sy bertindak blk awal.. ??Klu x mcm mna nk blk,aicelysa,2,---,0,No,19/12/2021,neutral,notsarc,my
31733,Tanah Runtuh dekat Highway Karak ke Bentong (19/12/21) #banjir2021 #banjirpahang2021 #bentong #karak #LPT #qiyasaad Publish: 19-12-2021,pahang ada banjir juga ka?,alan_o_two_,1,---,0,No,19/12/2021,neutral,notsarc,my
31734,Tanah Runtuh dekat Highway Karak ke Bentong (19/12/21) #banjir2021 #banjirpahang2021 #bentong #karak #LPT #qiyasaad Publish: 19-12-2021,nsib baik smpat lpas malam tdi..??????,mat_jabit,1,---,0,No,19/12/2021,neutral,notsarc,my
31735,Tanah Runtuh dekat Highway Karak ke Bentong (19/12/21) #banjir2021 #banjirpahang2021 #bentong #karak #LPT #qiyasaad Publish: 19-12-2021,"Tu kereta saya ade kat situ tapi saya dah keluar awal lagi...
Tu sedara saya",iqbal34344,0,---,0,No,25/3/2022,neutral,notsarc,my
31736,Tanah Runtuh dekat Highway Karak ke Bentong (19/12/21) #banjir2021 #banjirpahang2021 #bentong #karak #LPT #qiyasaad Publish: 19-12-2021,Mintak share vdeo ye kak,cik_bunga45,1,---,0,No,19/12/2021,neutral,notsarc,cm
31737,"Tanah runtuh di Bukit Permai, Ampang. Serrano mangsa diselamatkan #tragedi #tanahruntuh #Ampang #JBPM Publish: 10-3-2022",Abam bomba ??????,ellanchuah,0,---,0,No,11/3/2022,neutral,notsarc,my
31738,"Tanah runtuh di Bukit Permai, Ampang. Serrano mangsa diselamatkan #tragedi #tanahruntuh #Ampang #JBPM Publish: 10-3-2022","Mna alm skitar,, buat kerja la",user9210668274404,0,---,0,No,13/5/2022,negative,notsarc,my
31739,"Tanah runtuh di Bukit Permai, Ampang. Serrano mangsa diselamatkan #tragedi #tanahruntuh #Ampang #JBPM Publish: 10-3-2022",Alhamdulillah tbaik???? Aamiin????????,roseyatimah2,0,---,0,No,11/3/2022,positive,notsarc,my
31740,"Tanah runtuh di Bukit Permai, Ampang. Serrano mangsa diselamatkan #tragedi #tanahruntuh #Ampang #JBPM Publish: 10-3-2022",hadhir suport??,aliesahlie,0,---,0,No,11/3/2022,neutral,notsarc,cm
31741,"Tanah runtuh di Bukit Permai, Ampang. Serrano mangsa diselamatkan #tragedi #tanahruntuh #Ampang #JBPM Publish: 10-3-2022","Tq Abang Bomba, memang Boleh tolong apa apa saja??",sharonyong3,0,---,0,No,11/3/2022,positive,notsarc,cm
